"ID_ADRESY"	"ULICE"	"CISLO_ORIENTACNI"	"CISLO_POPISNE"	"PSC"	"NAZEV"
795	"Kojetická"	""	36	25063	""
796	"Purkynova"	""	80	61200	""
797	"Štefánikova"	""	25	61200	""
798	"U Prazdroje"	""	7	30497	""
799	"Bítešská"	""	13	67571	""
800	"Terezy Novákové"	"107"	109	62100	""
801	"Údolní"	""	4	60200	""
802	"Klapkova"	"104"	1126	18200	""
803	"Bašty"	""	2	60200	""
804	"Josefská"	""	1	60200	""
805	"Tyršova"	""	2	61200	""
806	"Úvoz"	""	26	60200	""
807	"Cimburkova"	""	9	61200	""
808	"Ve Vankovce"	""	1	60200	""
809	"Tyršova"	""	46	66401	""
810	"Lidická"	""	10	60200	""
811	"Úvoz"	""	26	60200	""
812	"Durdákova"	"46"	356	61300	""
813	"Zámecnická"	""	1	60200	""
814	"Špicák"	""	5	34004	""
815	"Masarykovo námestí"	""	7	66459	""
816	"Opletalova"	""	1	60200	""
817	"Nemcicky"	""	270	69107	""
818	"Nám.svobody"	""	3	60200	""
819	"Palackého"	""	124	61200	""
820	"Lomnického"	""	1705	14000	""
821	"Pancava"	""	460	76001	""
822	"Jakubská"	""	9	60200	""
823	"Námestí T.G.Masaryka"	""	320	58301	""
824	"Roudnicská 730"	""	730	50002	""
825	"Lužánecká"	"4a"	1885	60200	""
826	"Sady 28. ríjna"	""	16	69002	""
827	"Veslarská"	""	250	63700	""
828	"Radnická"	""	20	60200	""
829	"Jezuitská"	""	6	60200	""
830	"Masarykova"	""	109	66701	""
831	"Gen. Svobody"	"22"	48	78701	""
832	"Jakubská"	""	4	60200	""
833	"Jiráskova"	""	44	60200	""
834	"Kvilda"	""	75	38501	""
835	"nám.Svobody"	""	18	60200	""
836	"Rovnácov"	""	23	51233	""
837	"Kvilda"	""	122	38493	""
838	"Pod Brehy"	""	565	69106	""
839	"Fedrova"	""	2	62100	""
840	"Bedrichovská"	""	1	46014	""
841	"Vranov"	""	292	66432	""
842	"Nedvedice"	""	24	59262	""
843	"Kadov"	""	79	59202	""
844	"Nové Stavení"	""	16	37701	""
845	"Zvíkovské Podhradí"	""	90	39701	""
846	"Lulec"	""	215	68303	""
847	"Horice"	""	9	67801	""
848	"24.dubna"	""	80	66443	""
849	"Šošuvka"	""	46	67913	""
850	"Drobného"	""	48	60200	""
851	"Oblouková"	""	24	10100	""
852	"Tábor"	"14"	943	61600	""
853	"Veverí"	""	21	60200	""
854	"Smetanova"	""	4	60200	""
855	"Joštova"	""	4	60200	""
856	"Jungmannova"	""	1	61200	""
857	"Cerná Hora"	"5"	3	67921	""
858	"Obilní trh"	""	10	60200	""
859	"Foltynova"	""	1	63500	""
860	"Kremencova"	""	11	11000	""
861	"Mendlovo námestí"	""	20	60300	""
862	"Zvíkovské Podhradí"	""	92	39701	""
863	"Dobrovského"	""	2027	58001	""
864	"Križíkova"	""	17	18000	""
865	"Dominikánská"	""	3	60200	""
866	"Legionárská"	""	299	66434	""
867	"Pekarská"	""	82	74702	""
868	"Milady Horákové"	""	24	60200	""
869	"Antonínská"	""	30	60200	""
870	"Sady"	""	12	61400	""
871	"Rímské námestí"	"27"	25	60200	""
872	"Na Radech"	""	5	67801	""
873	"Merhautova"	""	101	61300	""
874	"Hejtmanská hráz"	""	11	37804	""
875	"Križíkova"	"9"	267	18600	""
876	"Na Hradbách"	""	185	37701	""
877	"Hlavní"	"129"	1129	62400	""
878	"Jírova"	""	4	62800	""
879	"Bráfova"	""	58	67401	""
880	"Hrncírská"	""	6	60200	""
881	"U dálnice"	""	777	66442	""
882	"Srbická"	""	464	41501	""
883	"Špicák"	""	36	34004	""
884	"Hejtmanská hráz"	""	11	37804	""
885	"Hilleho"	""	5	60200	""
886	"Skácelova"	""	69	61200	""
887	"Krížova"	""	16	63900	""
888	"Pivovarská"	"21"	88	38501	""
889	"Mariánská"	""	285	46001	""
890	"Smetanova"	""	3	60200	""
891	"Osícko"	""	67	76861	""
892	"Ceská"	""	20	60200	""
893	"Nádražní"	""	984	67571	""
894	"Škroupova"	""	525	53701	""
895	"Selská"	""	52	60140	""
896	"Palackého 232"	""	232	69145	""
897	"Marie Steyskalové"	""	7	61600	""
898	"Masarykovo nám."	"28"	6	69701	""
899	"Námestí"	""	56	53862	""
900	"Králova"	""	1	61600	""
901	"Králova"	""	1	61600	""
902	"Anenská"	""	4	60200	""
903	"Námestí republiky"	""	5	11000	""
904	"Mecová"	""	5	60200	""
905	"Obranská"	""	458	66401	""
906	"Sokolovska"	""	107	79312	""
907	"Husova"	""	13	60200	""
908	"Ostopovice"	""	68	66449	""
909	"Na rozcestí"	""	2	19000	""
910	"Náramec"	""	51	67503	""
911	"Mšec"	""	218	27064	""
912	"Úzká"	""	66	68352	""
913	"Vranovská"	""	58	61400	""
914	"Gorkeho"	""	37	60200	""
915	"Koubkova"	""	8	12000	""
916	"Slovácká"	"40"	152	69002	""
917	"Masarykova"	""	1018	66442	""
918	"Navrátilova"	""	6	11000	""
919	"Starobrnenská"	""	3	60200	""
920	"Ve Vankovce"	""	1	60200	""
921	"Jírova"	""	2	62800	""
922	"Jírova"	""	2	62800	""
923	"Parížská"	""	17	10100	""
924	"Výstavište"	""	67	1700	""
925	"Prístavní"	"2"	27	63500	""
926	"Pálavské nám."	""	5	62800	""
927	"Krížkovského"	""	20	60300	""
928	"Josefa Lady"	""	15	79604	""
929	"Prístavní"	""	81	63500	""
930	"námestí Komenského"	""	284	27713	""
931	"Prístavní"	""	81	63500	""
932	"Jaselská"	""	11	60200	""
933	"Panská"	""	6	60200	""
934	"Štepánská"	"623"	40	11000	""
935	"Masarykovo námestí"	"67"	66	58601	""
936	"Kostelany"	""	200	76701	""
937	"Dvorákova"	""	13	60200	""
938	"Zelný trh"	""	4	60200	""
939	"Brandlova"	""	4	60200	""
940	"Moravské nám."	""	4	60200	""
941	"Loosova"	""	1	63800	""
942	"Horní Ceská"	"16"	230	66902	""
943	"Vítezná"	""	1118	69601	""
944	"Veselá"	""	37	60200	""
945	"Brnenská"	""	1194	66501	""
946	"Dobrovského"	"1"	5	37701	""
947	"Mestecko"	""	54	66461	""
948	"Štepánov nad Svratkou"	""	26	59263	""
949	"Selská"	""	82	61400	""
950	"Údolní"	""	34	60200	""
951	"Bukovinka"	""	145	67905	""
952	"Bukovinka 145"	""	145	67905	""
953	"Dr.Pálka Blaho"	""	960	76326	""
954	"Pekarská"	""	80	60200	""
955	"Hrušovská"	""	16	70200	""
956	"Ruprechtov"	""	37	69304	""
957	"Krížkovského"	""	47	60373	""
958	"Pod Platanem"	""	10	69201	""
959	"Pohankova"	""	8	62800	""
960	"Masarykovo nám."	""	74	54701	""
961	"Krkoškova"	"27"	502	61300	""
962	"Jugoslávská 18"	""	18	61300	""
963	"Bártlova"	"10"	35	19300	""
964	"Toužimská"	"59"	423	19700	""
965	"Štefánikova"	""	21	60200	""
966	"Havlíckova"	""	1	77200	""
967	"Klobásova"	""	34	62500	""
968	"Nové Dvory"	""	360	54101	""
969	"Mlýnské nábreží"	""	311	61400	""
970	"Mášova"	""	8	60200	""
971	"tr. Svobody"	"31"	956	77200	""
972	"Cukrovarská"	""	1230	66484	""
973	"U Zoologické zahrady"	"3"	220	63500	""
974	"Kotlanova"	""	7	62800	""
975	"Ramzová"	""	136	78825	""
976	"Veverí"	""	9	60200	""
977	"Švermova"	"9"	654	62500	""
978	"Branná"	""	56	78825	""
979	"Družstevní"	""	167	68605	""
980	"Tešany"	""	228	66454	""
981	"Klapkova"	"80"	314	18200	""
982	"Nad Zámkem"	""	7	67401	""
983	"Štefánikova"	"64"	134	61200	""
984	"Burešova"	""	2	60200	""
985	"Vancurova"	"40"	703	74101	""
986	"Elgartova"	""	8	61400	""
987	"Pivovarská"	"3"	2	38501	""
988	"Skácelova"	""	28	61200	""
989	"Gromešova"	""	30	62100	""
990	"Hejtmanská hráz"	""	11	37804	""
991	"Na Námestí"	""	71	66471	""
992	"Kank"	""	40	28401	""
993	"Filipová"	""	65	78811	""
994	"Sobešická"	""	154	63800	""
995	"Národní"	""	6	69501	""
996	"Nemojany"	""	91	68303	""
997	"Rybnická"	"75"	60	63400	""
998	"Ostravská"	""	140	73925	""
999	"Šilingrovo námestí"	""	2	60200	""
1000	"Madarská"	""	15	70800	""
1001	"Jílkova"	""	219	61500	""
1002	"Pekarská"	""	92	60200	""
1003	"Lýskova"	""	2	63500	""
1004	"Husova"	""	16	65921	""
1005	"Cernilov"	""	51	50343	""
1006	"Štefanikova"	""	5	60200	""
1007	"Štefánikova"	""	5	60200	""
1008	"Srázná"	"48"	171	58601	""
1009	"Prístavní ulice"	""	39	63500	""
1010	"Ruská"	"135"	3077	70030	""
1011	"Jungmannova 5"	""	5	61200	""
1012	"Rájecko"	""	300	67902	""
1013	"Ruská"	""	571	50601	""
1014	"Vinarská"	""	484	69105	""
1015	"Palackého"	""	316	55203	""
1016	"Rícanská"	""	1333	66501	""
1017	"Cervený kopec"	"4"	789	63900	""
1018	"Drevarská"	"24"	805	60200	""
1019	"Tolarova"	"1"	764	66444	""
1020	"Konopište"	""	2	25601	""
1021	"Kovalovice"	""	109	68300	""
1022	"Nad lávkou"	""	5	16000	""
1023	"Zelný trh"	""	12	60200	""
1024	"Horova"	""	35	61600	""
1025	"Štefánikova"	"56"	126	61200	""
1026	"Hnevkovského"	""	26	61700	""
1027	"Mlýnská"	""	377	66601	""
1028	"Drobného"	""	48	60200	""
1029	"Böhmova"	""	13	62100	""
1030	"Lechovice"	""	98	67163	""
1031	"Patocková"	""	57	16900	""
1032	"Mariánské Údolí"	""	131	26102	""
1033	"Osová Bitýška"	"3"	8	59453	""
1034	"Vestecká"	""	9	25242	""
1035	"Poutní"	""	95	66432	""
1036	"Brnenská"	""	6	66601	""
1037	"Palackého nám."	""	45	66501	""
1038	"Mariánské údolí"	""	187	62800	""
1039	"Jiráskova"	""	4817	43003	""
1040	"Dolní Loucky"	""	3	59455	""
1041	"Jablonov"	""	76	59401	""
1042	"Vídenská"	""	77	63900	""
1043	"Palackého"	""	162	60200	""
1044	"Námestí Miru"	""	32	67602	""
1045	"Špitálská"	""	769	68401	""
1046	"Veselá"	""	2	60200	""
1047	"námestí Plk. Josefa Koukala"	""	142	53854	""
1048	"Univerzitní"	""	7	77900	""
1049	"Lechovice"	""	60	67163	""
1050	"Vážného"	"1498"	21	62100	""
1051	"Burianovo námestí"	""	5	61600	""
1052	"Nádražní"	""	121	70200	""
1053	"I.P.Pavlova"	""	63	77900	""
1054	"Velká Mikulášská"	""	11	66902	""
1055	"Brnenská"	""	6	66601	""
1056	"Dvorákovo nábreží"	""	6	11000	""
1057	"Dvorákovo nábreží"	""	6	11000	""
1058	"Krížkovského"	""	47	60373	""
1059	"Anenská"	""	6	60200	""
1060	"Nerudova"	""	40	11000	""
1061	"Trída generála Píky"	""	11	61300	""
1062	"Na Golfu"	""	1772	66434	""
1063	"Václavské nám."	""	21	11000	""
1064	"Fortenská"	""	43	53701	""
1065	"Josefská"	""	14	60200	""
1066	"Sekaninova"	""	398	50022	""
1067	"Solnicní"	"17"	15	60200	""
1259	"nám.sv.Jana"	""	3	66453	""
1260	"Brenkova"	"1"	172	61300	""
1261	"Minská"	""	2	61600	""
1262	"Merhautova"	""	110	61300	""
1263	"Plzenská"	""	237	15500	""
1264	"Slovákova"	""	2	60000	""
1265	"Vancurova"	""	1	61500	""
1266	"Kvilda"	""	20	38493	""
1267	"Maltézské námestí"	""	11	11800	""
1268	"Krenová"	""	70	60200	""
1269	"Prášily"	""	111	34201	""
1270	"Kobližná"	""	5	60200	""
1271	"Hlavní"	"111"	142	62400	""
1272	"Fügnerova"	""	37	34192	""
1273	"Blato"	""	28	37833	""
1274	"Hradište na Písku"	""	22	53352	""
1275	"U Pošty"	""	16	62500	""
1276	"Sokolská"	"10"	361	60200	""
1277	"Kapucínské námestí"	""	8	60200	""
1278	"Na príkopech"	""	188	37701	""
1279	"Svatopluka Cecha"	""	81	61200	""
1280	"Vranovská"	""	52	61400	""
1281	"Sokolská"	""	17	66446	""
1282	"Husova"	""	127	50601	""
1283	"Tererova"	""	12	61200	""
1284	"Žitná"	"15"	1701	11000	""
1285	"Minská"	""	20	61600	""
1286	"Kotlárská"	"30"	666	60200	""
1287	"Masarykovo námestí"	""	13	59501	""
1288	"Ríšova"	""	12	64100	""
1289	"Údolní"	""	7	60200	""
1290	"Starobrnenská"	""	16	60200	""
1291	"Grmelova"	""	9	60200	""
1292	"Mikulášská"	""	39	35201	""
1293	"Kudelova"	""	5	60200	""
1294	"Ivan"	""	236	69123	""
1295	"Zeiberlichova"	""	48	64400	""
1296	"Petríkov"	""	62	78825	""
1297	"Údolní"	""	26	57101	""
1298	"Mathonova"	""	25	61300	""
1299	"U ZOO"	""	31	63500	""
1300	"Brnenská"	""	308	66442	""
1301	"Starobrnenská"	""	7	60200	""
1302	"Dolní námestí"	""	307	75501	""
1303	"Štefánikova"	""	78	61200	""
1304	"Cistá"	""	396	56956	""
1305	"námestí J. V. Kamarýta"	""	474	38232	""
1306	"Mecová"	""	3	60200	""
1307	"Dolní žleb"	""	35	78501	""
1308	"Vltavská"	""	15	15000	""
1309	"Údolní"	"76"	532	62100	""
1310	"Štefánikova"	""	19	69501	""
1311	"Františkánská"	""	17	60200	""
1312	"Liliová"	""	1	11000	""
1313	"Grohova"	""	2	60200	""
1314	"Husitska"	""	3	61200	""
1315	"Lázenská"	""	451	76312	""
1316	"Prostrední Becva"	""	360	75656	""
1317	"Kopecná"	""	39	60200	""
1318	"Bohunická"	""	2	61900	""
1319	"Mikulovská"	""	165	69142	""
1320	"Solnicní"	""	3	60200	""
1321	"Pštrossova"	""	8	11000	""
1322	"Nejdecká"	""	171	69144	""
1323	"Jedovnická"	""	7	62800	""
1324	"Meríckova"	""	18	62100	""
1325	"Behounská"	""	22	60200	""
1326	"Kobližná"	""	8	60200	""
1327	"Podsedky"	""	11	62500	""
1328	"Krížkovského"	"12"	554	60300	""
1329	"Vídenská"	""	15	63900	""
1330	"Komenského"	"72"	2085	69701	""
1331	"Sklepní"	""	330	69126	""
1332	"Anenská"	""	6	60200	""
1333	"Perunova"	""	17	13000	""
1334	"Velkopavlovická"	""	25	60200	""
1335	"Cyrilova"	""	430	67401	""
1336	"Jánská"	""	12	60200	""
1337	"Kozí"	""	8	60200	""
1338	"Rooseveltova"	""	12	60200	""
1339	"Dvorská"	"1"	22	67801	""
1340	"Bratislavská"	""	1	60100	""
1341	"Námestí Tomáše G. Masaryka"	""	5	66464	""
1342	"Lidická"	""	26	60200	""
1343	"Cenka Ružicky"	""	2	62500	""
1344	"Behounská"	""	16	60200	""
1345	"Pekarská"	""	2	60200	""
1346	"Hrázní"	""	9	63500	""
1347	"Palackého údolí"	""	350	66401	""
1348	"Hrázní"	""	232	63500	""
1349	"Hlinky"	""	34	60300	""
1350	"Václavské námestí"	""	56	11001	""
1351	"Hlinky"	""	94	60300	""
1352	"Gorkého"	""	58	60200	""
1353	"Kopecná"	""	14	60200	""
1354	"Svratecká"	""	845	66442	""
1355	"trída kpt. Jaroše"	""	28	61200	""
1356	"Cukrovarská"	""	738	66701	""
1357	"Adamovská"	"25"	24	64400	""
1358	"Hlavní"	""	197	66701	""
1359	"Ceskobrodská"	""	17	28163	""
1360	"Krkonošská"	""	153	54301	""
1361	"Palackého námestí 1"	""	1	68401	""
1362	"8. kvetna"	""	92	67103	""
1363	"Selská"	""	76	61400	""
1364	"Krížkovského"	""	33	60300	""
1365	"Orešská"	""	24	25225	""
1366	"Solnicní"	""	8	60200	""
1367	"Dvorákova"	""	3	60200	""
1368	"Kounicova"	""	1	60200	""
1369	"Námestí Svobody"	""	5	60200	""
1370	"Marešova"	""	14	60200	""
1371	"Panská"	""	6	60200	""
1372	"Zelný trh"	"1"	318	60200	""
1373	"Reznická"	"2"	110	35733	""
1374	"Videnska"	""	100	61900	""
1375	"Sokolská"	""	4	60200	""
1376	"Hlinky"	""	48	60300	""
1	"Táborská"	""	49	14000	""
2	"Podjavorinské"	"11"	1602	14900	""
3	"Strahovskénádvorí"	""	301	11800	""
4	"Evropská"	"209"	134	16100	""
5	"Malešická"	"50"	126	10800	""
6	"Klícovská"	"11"	805	19000	""
7	"Vodickova"	""	20	11000	""
8	"Jankovcova"	""	12	17000	""
9	"Lochotínská"	""	656	10900	""
10	"NadKolcavkou"	"907"	8	19000	""
11	"Archeologická"	"1"	2256	15500	""
12	"Vídenská"	""	405	14800	""
13	"Národní"	""	8	11000	""
14	"Nádražní"	""	84	15000	""
15	"Katovická"	"6"	410	18100	""
16	"Bulovka"	""	17	18000	""
17	"UDobrenských"	"268"	3	11000	""
18	"Kremencova"	""	11	11000	""
19	"Husova"	""	10	11000	""
20	"KSokolovne"	""	37	10400	""
21	"Kamýcká"	""	129	16500	""
22	"Husitská"	""	72	13020	""
23	"Ulužickéhosemináre"	"21"	119	11800	""
24	"Národníchhrdinu"	""	3	19012	""
25	"Betlémská"	""	5	11000	""
26	"Jecná"	"511"	16	12044	""
27	"Uhelnýtrh"	"10"	415	11000	""
28	"KReporyjím"	""	4	15500	""
29	"Korunní"	"106"	2506	10100	""
30	"Salmovská"	"9"	1575	12000	""
31	"KarolinySvetlé"	"4"	512	37004	""
32	"SvachovaLhotka"	""	1	38232	""
33	"nám.Míru"	"I"	165	37701	""
34	"Jiráskovonám."	""	184	37365	""
35	"Námestí"	""	325	38451	""
36	"Ceská"	"55"	7	37001	""
37	"NaNádvorí"	""	1	39137	""
38	"Kaplická"	""	28	38273	""
39	"Krajinská"	""	27	37001	""
40	"Pivovarská"	""	27	38101	""
41	"Jílovice"	""	147	37332	""
42	"Horníulice"	""	174	38301	""
43	"Pivovar"	""	168	39811	""
44	"Trocnovskénámestí"	""	124	37901	""
45	"Lidickátrída"	"51"	458	37001	""
46	"Podskalská"	""	324	38601	""
47	"Nuželická"	""	25	34201	""
48	"Vídenská"	""	159	37701	""
49	"Dražícc."	""	50	37501	""
50	"ZvíkovskéPodhradí"	""	92	39701	""
51	"Steinbrenerova"	"1"	48	38501	""
52	"Sentice"	""	13	66603	""
53	"Mlýnská"	"2"	739	69201	""
54	"Hradní"	""	2	69301	""
55	"Komenskéhotrída"	"64"	596	69701	""
56	"Skryjova"	"8"	1606	61400	""
57	"Kotlanova"	""	5	62800	""
58	"Národnítrída"	"264"	10	69501	""
59	"Žižkova"	"4"	1148	69201	""
60	"Porážka"	"3"	208	60200	""
61	"Petrov"	""	349	69665	""
62	"Starápošta"	""	750	66461	""
63	"NámestíUPivovaru"	"5"	3	67921	""
64	"JanaPalacha"	"8"	121	69002	""
65	"Topolany"	""	19	68201	""
66	"Ptašinského"	""	12	60200	""
67	"Hlavní"	""	382	69617	""
68	"Chalúpky"	""	485	69101	""
69	"Jakubská"	""	4	60200	""
70	"Partyzánská"	""	1012	69681	""
71	"Hlinky"	"12"	160	60300	""
72	"nám.Csl.Armády"	"4"	116	68201	""
73	"Havlíckova"	""	99	66456	""
74	"Vítezná"	""	1220	69602	""
75	"Bratislavská"	"6"	1	69501	""
76	"Syrovín"	""	31	69684	""
77	"Hrncírská"	""	23	60200	""
78	"Námestí"	""	111	69674	""
79	"UMlýna"	""	1422	68401	""
80	"PodZámkem"	"8"	625	69002	""
81	"Hradní"	"2"	87	66902	""
82	"VelkýRybník"	""	9	36301	""
83	"Sokolovská"	"40"	482	35751	""
84	"T.G.Masaryka"	""	57	36001	""
85	"nám.T.G.Masarykac.p."	""	204	35801	""
86	"Komenského"	""	77	35601	""
87	"T.G.Masaryka"	""	70	35733	""
88	"Tisová"	""	1792	35801	""
89	"Chyše"	""	54	36453	""
90	"Horská"	""	192	54302	""
91	"Kaštany"	""	435	51601	""
92	"Bernartice"	""	96	54204	""
93	"Strážné"	""	91	54352	""
94	"ProfesoraSmotlachy"	"34"	1275	50008	""
95	"Pivovarskénámestí"	""	1245	50003	""
1068	"Na letné"	"9"	835	41501	""
1069	"Krelovská"	""	90	77900	""
1070	"Na Hradbách"	""	16	70200	""
1071	"Palackého trída"	""	91	61200	""
1072	"Trebícská"	"68"	2212	59401	""
1073	"M.HORÁKOVÉ"	""	52	17000	""
1074	"Pálavské námestí"	""	5	62800	""
1075	"Bedrichov"	""	23	54351	""
1076	"Velichovská"	""	17	15500	""
1077	"Kobližná"	""	2	60200	""
1078	"Vodarská"	""	2	61700	""
1079	"Na Kláštere"	"2"	75	26601	""
1080	"Cihlárská"	""	21	60200	""
1081	"Mecová"	""	4	60200	""
1082	"Františkovy Lázne"	""	225	35101	""
1083	"Jakubské nám."	""	128	60200	""
1084	"Nové Sady"	""	25	60200	""
1085	"Cernopolní"	""	54	61300	""
1086	"Národní trída"	""	15	69501	""
1087	"námestí Osvobození"	""	902	66434	""
1088	"Nám. Svobody"	""	9	60200	""
1089	"Gorkého"	""	17	60200	""
1090	"trída míru"	""	66	53012	""
1091	"Veverí"	""	125	60200	""
1092	"Dominikánská"	""	3	60200	""
1093	"Pekárenská"	""	12	60200	""
1094	"nám. Sítná"	""	3127	27201	""
1095	"Nádražní"	""	1917	66601	""
1096	"Rašínova"	""	2	60200	""
1097	"Mikulandská"	"6"	121	10900	""
1098	"Dvorákova"	""	10	60200	""
1099	"Šromova"	""	137	68601	""
1100	"Nám. 28.ríjna"	""	16	60200	""
1101	"Frycajova"	"29"	698	61400	""
1102	"Makovského nám"	""	1	61600	""
1103	""	""	106	67110	""
1104	"Jánská"	""	12	60200	""
1105	"Šakvická"	""	22	69301	""
1106	"Hrncírská"	""	6	60200	""
1107	"Trída kpt. Jaroše"	""	29	60200	""
1108	"Strížov (Hájek)"	""	93	58301	""
1109	"Slovákova"	""	1	60200	""
1110	"Kinského"	""	429	51101	""
1111	"Kolište"	""	5	60200	""
1112	"Londynska"	"379"	73	12000	""
1113	"Štursova"	""	35	61600	""
1114	"Bubenské nábreží"	""	306	17000	""
1115	"Cimburkova"	""	4	61200	""
1116	"Krížkovského"	""	33	60300	""
1117	"TRNITÁ"	""	9	61200	""
1118	"Josefská"	"27"	25	60200	""
1119	"Dankovice"	""	24	59203	""
1120	"Palackého"	""	126	61200	""
1121	"Kubelíkova"	""	6	77288	""
1122	"Tuckova"	""	30	60200	""
1123	"Pekarská"	""	42	60200	""
1124	"Vídenska"	""	1	60300	""
1125	"Behounská"	""	15	60200	""
1126	"Dlouhá"	""	1	62500	""
1127	"Veverí"	""	16	60200	""
1128	"Cimburkova"	""	4	61200	""
1129	"Skalní mlýn"	""	96	67801	""
1130	"Pekarská"	""	80	60200	""
1131	"Kvilda"	""	21	38501	""
1132	"Úvoz"	"39"	82	60200	""
1133	"Brno, Žižkova"	""	2	60200	""
1134	"U Stadionu"	""	2	29471	""
1135	"Líšnice"	""	9	25210	""
1136	"Premyslovo námestí"	""	26	62700	""
1137	"Hudcova"	""	2	63900	""
1138	"Ceská"	""	11	60200	""
1139	"Lužánecká"	""	3	60200	""
1140	"Svratecká"	""	989	66442	""
1141	"Polská"	"1a"	2400	12000	""
1142	"Opletalova"	""	1	60200	""
1143	"Komenského námestí"	"6"	609	60200	""
1144	"Veverí"	""	113	61600	""
1145	"Holandská"	""	8	63900	""
1146	"Františkánská"	""	7	60200	""
1147	"Hybešova"	""	21	60200	""
1148	"nám.8.kvetna"	""	219	67555	""
1149	"U Klikovky"	""	10	15000	""
1150	"Tilhonova"	""	30	62700	""
1151	"Veverí"	"38"	325	60200	""
1152	"Divadelní"	""	6	60200	""
1153	"Zlínská"	""	12	62700	""
1154	"Ceskoslovenské armády"	""	3230	27201	""
1155	"Grohova"	""	2	60200	""
1156	"Revolucní"	""	6	74101	""
1157	"Nám. Svobody"	""	22	60200	""
1158	"Úvoz"	""	39	60200	""
1159	"Hlavní"	""	129	62400	""
1160	"Hilleho"	""	1	60200	""
1161	"Ceská"	""	5	60200	""
1162	"Herspicka"	"5"	833	63900	""
1163	"Podperova"	""	2	62100	""
1164	"námestí Svobody"	"17"	86	60200	""
1165	"Konevova"	""	35	13000	""
1166	"Nitranska"	""	7	13000	""
1167	"Príkop"	""	4	60200	""
1168	"Príkop"	""	4	60200	""
1169	"Rytírská"	""	10	11000	""
1170	"U Dálnice"	""	777	66442	""
1171	"Štefánikova"	"30"	101	60200	""
1172	"Palackého nám"	""	9	62100	""
1173	"Stará osada"	""	15	61500	""
1174	"Burešova"	""	2	60200	""
1175	"Štefánikova"	""	39	61200	""
1176	"Kopecná"	"50"	382	60200	""
1177	"Gorkého"	""	12	60200	""
1178	"Špilberk"	""	1	66224	""
1179	"Špindlerovské námestí"	""	11	54351	""
1180	"Havelkova"	""	20	62500	""
1181	"KARVINÁ - DOLNÍ MARKLOVICE"	""	77	73572	""
1182	"Palackého"	""	518	76901	""
1183	"Santiniho"	"4"	38	59102	""
1184	"Josefská"	""	25	60200	""
1185	"Kounicova"	""	10	60200	""
1186	"Katerinská"	""	19	77900	""
1187	"Štefánikova"	""	4	60200	""
1188	"Dusíkova"	""	7	63800	""
1189	"Rooseveltova"	""	14	60200	""
1190	"Veverí"	""	57	60200	""
1191	"Behounská"	""	9	60200	""
1192	"Novomestská"	""	2	62100	""
1193	"Za divadlem"	""	2	60200	""
1194	"Grohova"	""	2	60200	""
1195	"Palackého nám."	""	46	66501	""
1196	"Cikháj"	""	51	59102	""
1197	"Konecného námestí"	""	6	60200	""
